934,2016-05-12 12:00:00
935,2016-05-13 00:00:00
936,2016-05-13 12:00:00
937,2016-05-14 00:00:00
938,2016-05-14 12:00:00
939,2016-05-15 00:00:00
940,2016-05-15 12:00:00
941,2016-05-16 00:00:00
942,2016-05-16 12:00:00
943,2016-05-17 00:00:00
944,2016-05-17 12:00:00
945,2016-05-18 00:00:00
946,2016-05-18 12:00:00
947,2016-05-19 00:00:00
948,2016-05-19 12:00:00
949,2016-05-20 00:00:00
950,2016-05-20 12:00:00
951,2016-05-21 00:00:00
952,2016-05-21 12:00:00
953,2016-05-22 00:00:00
954,2016-05-22 12:00:00
955,2016-05-23 00:00:00
956,2016-05-23 12:00:00
957,2016-05-24 00:00:00
958,2016-05-24 12:00:00
959,2016-05-25 00:00:00
960,2016-05-25 12:00:00
961,2016-05-26 00:00:00
962,2016-05-26 12:00:00
963,2016-05-27 00:00:00
964,2016-05-27 12:00:00
965,2016-05-28 00:00:00
966,2016-05-28 12:00:00
967,2016-05-29 00:00:00
968,2016-05-29 12:00:00
969,2016-05-30 00:00:00
970,2016-05-30 12:00:00
971,2016-05-31 00:00:00
972,2016-05-31 12:00:00
973,2016-06-01 00:00:00
974,2016-06-01 12:00:00
975,2016-06-02 00:00:00
976,2016-06-02 12:00:00
977,2016-06-03 00:00:00
978,2016-06-03 12:00:00
979,2016-06-04 00:00:00
980,2016-06-04 12:00:00
981,2016-06-05 00:00:00
982,2016-06-05 12:00:00
983,2016-06-06 00:00:00
984,2016-06-06 12:00:00
985,2016-06-07 00:00:00
986,2016-06-07 12:00:00
987,2016-06-08 00:00:00
